"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 22, 2010","607.05","604.40","607.90","603.50","1.63M","0.96%"
"Nov 19, 2010","601.25","605.10","613.30","598.50","2.46M","0.29%"
"Nov 18, 2010","599.51","596.90","603.40","595.10","2.24M","0.65%"
"Nov 17, 2010","595.61","599.50","601.10","592.00","2.73M","-2.02%"
"Nov 16, 2010","607.89","599.20","608.80","598.00","2.75M","2.11%"
"Nov 15, 2010","595.34","602.60","604.50","594.20","4.29M","-1.31%"
"Nov 12, 2010","603.23","602.90","609.30","600.40","6.16M","-1.02%"
"Nov 11, 2010","609.45","613.00","613.40","599.20","8.49M","-1.85%"
"Nov 10, 2010","620.92","628.20","628.60","615.40","3.32M","-1.90%"
"Nov 09, 2010","632.94","634.80","639.30","627.70","2.98M","0.72%"
"Nov 08, 2010","628.40","636.90","638.10","627.80","2.55M","-1.27%"
"Nov 05, 2010","636.50","643.70","643.70","634.20","3.70M","-0.20%"
